RegionID,RegionName,City,State,Metro,CountyName,SizeRank,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,Annual average
73671,35981,Ider,AL,Fort Payne,De Kalb County,13903,85300,86200,86800,86800,86800,86500,86400,87000,88100,88900,89700,90500,87416.67
63159,13495,Yorkville,NY,Utica-Rome,Oneida County,13904,94200,96200,97800,99200,100400,100500,99900,99400,99800,99700,99400,99700,98850.00
64647,16611,Porter,PA,Huntingdon,Huntingdon County,13905,127300,128200,129300,130100,130500,131000,131900,132900,134200,135700,136800,137100,132083.33
79944,49788,Kincheloe,MI,Sault Ste. Marie,Chippewa County,13906,44000,44400,45200,45400,45900,47000,47300,47900,50400,52900,53600,54300,48191.67
94635,84654,Salina,UT,,Sevier County,13907,164600,164400,164000,164500,166000,167600,169700,172900,174400,174000,174700,176200,169416.67
59054,3224,Canterbury,NH,Concord,Merrimack County,13908,264100,262800,261500,261900,263600,265100,265200,265600,266500,267000,267200,268100,264883.33
69729,28119,Morven,NC,,Anson County,13909,45400,45000,44900,45400,45600,45400,44700,43300,41000,40400,41900,43600,43883.33
74201,37145,Pleasant Shade,TN,Nashville-Davidson--Murfreesboro--Franklin,Smith County,13910,110700,113100,115200,116500,117600,117200,117200,118800,121300,122900,124200,124900,118300.00
80939,52322,Oxford,IA,Iowa City,Johnson County,13911,219500,227000,233100,235200,234100,232700,232400,233500,235700,238000,237800,236100,232925.00
81252,53153,North Prairie,WI,Milwaukee-Waukesha-West Allis,Waukesha County,13912,264800,264200,263500,263400,263900,266700,269600,270600,270800,271500,272000,272700,267808.33
90583,74932,Rock Island,OK,Fort Smith,LeFlore County,13913,89100,92400,96100,98000,98600,98800,99800,101500,102800,103100,103400,104000,98966.67
94202,83539,Kooskia,ID,,Idaho County,13914,214500,216200,218700,220200,220100,218700,218300,220700,223700,225700,228800,232700,221525.00
63217,13658,Lisbon,NY,Ogdensburg-Massena,Saint Lawrence County,13915,83400,83800,84400,84800,85200,86000,87100,88800,88800,85700,82500,81500,85166.67
65351,18077,Riegelsville,PA,Philadelphia-Camden-Wilmington,Bucks County,13916,293800,297700,301200,302200,301800,302200,304100,305400,303500,300800,299800,300000,301041.67
68161,24472,Raphine,VA,,Rockbridge County,13917,199500,200600,201800,201700,200500,199500,200300,202500,205100,206100,206400,206900,202575.00
77937,46056,Markleville,IN,Indianapolis-Carmel-Anderson,Madison County,13918,130800,131400,132200,134200,137500,139800,140500,142000,144500,147300,148400,148100,139725.00
77980,46130,Fountaintown,IN,Indianapolis-Carmel-Anderson,Shelby County,13919,170900,172300,173400,174300,174600,174300,174800,175300,177200,181400,185600,187100,176766.67
90500,74726,Bokchito,OK,Durant,Bryan County,13920,90800,95100,99500,101500,102000,102400,102800,103000,103700,104500,105800,107400,101541.67
75522,40107,Boston,KY,Bardstown,Nelson County,13921,136300,141300,146100,148400,150300,151900,152700,153100,154200,155800,157200,158700,150500.00
68645,25537,Lesage,WV,Huntington-Ashland,Cabell County,13922,82900,84900,86800,88200,88900,89400,90200,91000,91700,93400,95700,97800,90075.00
69005,26386,Lumberport,WV,Clarksburg,Harrison County,13923,45700,45700,45500,45200,45200,44600,44000,44300,44700,44100,42800,41800,44466.67
70695,29729,Richburg,SC,Charlotte-Concord-Gastonia,Chester County,13924,74300,74600,74300,74500,76500,78400,78700,79200,80400,82000,82700,82200,78150.00
76538,43128,Jeffersonville,OH,Washington Court House,Fayette County,13925,81900,81800,82200,82500,82600,82500,83100,84400,85500,85900,86700,87700,83900.00
82513,55952,Lewiston,MN,Winona,Winona County,13926,159200,159700,159600,159600,159700,159900,161100,162900,164700,165800,166200,166600,162083.33
84882,61284,Andalusia,IL,Davenport-Moline-Rock Island,Rock Island County,13927,156600,160500,164200,165900,166900,167600,168500,169400,170600,172000,173400,174100,167475.00
85187,61843,Fisher,IL,Champaign-Urbana,Champaign County,13928,133200,134600,136300,137100,138200,139100,139000,138500,137200,135100,133600,133000,136241.67
89230,71851,Mineral Springs,AR,,Howard County,13929,45000,47200,49600,51100,52500,53900,55400,56500,57900,59500,61300,62100,54333.33
62885,12981,Saranac,NY,Plattsburgh,Clinton County,13930,118400,119300,119600,120300,121700,122300,121800,121700,122100,122100,121700,121200,121016.67
67973,24085,Eagle Rock,VA,Roanoke,Botetourt County,13931,84400,85000,86700,88400,89800,90700,91700,93100,94700,95800,96100,96400,91066.67
78908,48022,Emmett,MI,Detroit-Warren-Dearborn,Saint Clair County,13932,167700,171600,176800,179100,180900,180500,178700,178600,181800,184000,184100,184500,179025.00
79358,48748,National City,MI,,Iosco County,13933,74100,75100,75900,76900,77800,78100,78300,78900,79500,79800,80200,80700,77941.67
85034,61533,Glasford,IL,Peoria,Peoria County,13934,102900,106200,108400,110000,111300,112000,111800,111800,112500,113000,112100,111000,110250.00
59071,3245,Holderness,NH,Claremont-Lebanon,Grafton County,13935,307700,310800,311100,312200,317400,323400,325900,329000,331200,329800,328300,329200,321333.33
67052,21798,Woodsboro,MD,Washington-Arlington-Alexandria,Frederick County,13936,321900,322300,320200,315900,311700,310200,311700,313900,315300,316200,317600,319200,316341.67
80703,51455,Manning,IA,Carroll,Carroll County,13937,92800,92600,92100,92300,92600,92200,92700,95100,97500,97500,96900,97100,94283.33
98898,96762,Laie,HI,Urban Honolulu,Honolulu County,13938,846800,861100,867000,869000,874700,889500,899900,893900,887800,908200,940100,955500,891125.00
81510,53951,North Freedom,WI,Baraboo,Sauk County,13939,164500,165900,166700,168700,170100,169000,167600,167700,168800,169200,169200,169500,168075.00
99281,97435,Drain,OR,Roseburg,Douglas County,13940,153200,156200,159400,160700,161100,161900,162800,163400,163900,165000,167400,169200,162016.67
71373,31020,Dry Branch,GA,Macon-Bibb County,Twiggs County,13941,55800,57600,58800,59200,60000,60800,61100,61300,61800,62300,62800,63200,60391.67
71963,32359,Steinhatchee,FL,,Taylor County,13942,114400,117600,120200,120800,120700,121500,123400,125500,126700,127500,128100,128300,122891.67
85752,62882,Sandoval,IL,Centralia,Marion County,13943,29300,29300,29300,29400,29300,29500,29900,30200,30400,30700,30800,30600,29891.67
64748,16822,Beech Creek,PA,Lock Haven,Clinton County,13944,136000,136500,136200,135600,135500,136100,137600,138400,138500,138700,139300,139300,137308.33
79526,49034,Climax,MI,Kalamazoo-Portage,Kalamazoo County,13945,132500,134400,135800,137300,139300,141900,144200,144300,143800,145600,149200,151900,141683.33
80226,50228,Prairie City,IA,Newton,Jasper County,13946,145400,145400,145800,146100,146000,145600,146100,147600,149100,150100,151100,151600,147491.67
83572,58257,Mayville,ND,,Traill County,13947,123000,121200,118700,117100,117000,117900,119000,120400,122300,122900,122200,121700,120283.33
84397,60146,Kirkland,IL,Chicago-Naperville-Elgin,DeKalb County,13948,131800,134100,135500,136900,139800,143500,146100,146600,147100,150300,155300,158800,143816.67
99894,98588,Tahuya,WA,Shelton,Mason County,13949,262100,271400,280500,288200,298000,306500,309800,312500,317900,320800,320800,321700,300850.00
62730,12764,Tusten,NY,,Sullivan County,13950,182400,185400,182200,175500,174200,178200,179600,179200,179700,181200,182900,184400,180408.33
63237,13679,Alexandria,NY,Watertown-Fort Drum,Jefferson County,13951,122800,123200,122600,121000,120300,120500,121600,122800,121100,116800,113200,112000,119825.00
67960,24067,Callaway,VA,Roanoke,Franklin County,13952,149400,153700,158200,159400,158900,158400,159200,159500,160100,162200,164900,166300,159183.33
80851,52151,Lansing,IA,,Allamakee County,13953,128800,127400,126400,126100,126000,127300,130200,131600,132200,133900,135400,135600,130075.00
81910,54824,Centuria,WI,,Polk County,13954,158300,159000,159600,159500,159600,160700,163400,166000,166900,164500,161700,160700,161658.33
59082,3258,Chichester,NH,Concord,Merrimack County,13955,257700,257900,258100,258600,259900,260600,261400,263200,265100,265600,266300,267800,261850.00
61846,10537,Cortlandt Manor,NY,New York-Newark-Jersey City,Westchester County,13956,233900,238000,241400,243200,242400,241800,243500,245300,247600,250800,252400,252000,244358.33
70071,28617,Crumpler,NC,,Ashe County,13957,115100,114800,115000,115900,116800,117800,118700,120100,121500,123200,124800,125600,119108.33
79884,49713,Boyne Falls,MI,,Charlevoix County,13958,115300,116100,115100,113900,113400,113200,114400,117500,120600,123200,125400,126700,117900.00
90588,74940,Howe,OK,Fort Smith,LeFlore County,13959,89200,93000,96600,96900,95800,95400,96600,98800,100200,101100,101800,102000,97283.33
94550,84333,Richmond,UT,Logan,Cache County,13960,220200,221500,223200,227500,233800,238900,242300,244700,248900,252900,252900,250400,238100.00
62827,12912,Black Brook,NY,Plattsburgh,Clinton County,13961,107400,107900,108300,108800,108800,108800,109500,110100,110300,110700,111800,112700,109591.67
74524,37866,Sharps Chapel,TN,Knoxville,Union County,13962,170600,172100,175600,179100,179700,179500,181800,185400,188900,191800,193500,194800,182733.33
92434,78393,Woodsboro,TX,,Refugio County,13963,79300,79500,79200,79900,82400,85300,86800,88000,88600,89300,89600,89300,84766.67
94368,83873,Wallace,ID,,Shoshone County,13964,102300,103600,103900,104100,104900,106200,108700,114300,120000,122200,120700,119400,110858.33
76658,43358,West Mansfield,OH,Bellefontaine,Logan County,13965,101000,103800,106400,108900,112400,115700,116900,117300,117800,119200,120700,122200,113525.00
79022,48159,Maybee,MI,Monroe,Monroe County,13966,146900,146900,145900,145100,145100,145800,148100,152000,155800,157400,158800,160000,150650.00
79409,48835,Fowler,MI,Lansing-East Lansing,Clinton County,13967,140400,140600,139500,139100,139700,140800,141800,142500,144200,147000,149600,151700,143075.00
62833,12918,Saranac,NY,Plattsburgh,Clinton County,13968,124800,125800,126100,126600,127400,128100,128500,129000,129100,128600,128000,128000,127500.00
81162,53035,Iron Ridge,WI,Beaver Dam,Dodge County,13969,185400,187300,189000,190000,190000,189500,188800,188700,189700,194500,199000,199800,190975.00
81682,54435,Gleason,WI,Merrill,Lincoln County,13970,131800,131200,130500,130600,131500,131100,130300,132000,133700,132800,131600,131800,131575.00
63259,13736,Berkshire,NY,Binghamton,Tioga County,13971,102000,104400,108000,110100,110800,110900,111600,112700,113800,114600,115100,115800,110816.67
86284,64019,Centerview,MO,Warrensburg,Johnson County,13972,154100,155300,156700,156500,155700,155400,155600,155500,157100,161100,165900,168700,158133.33
62840,12926,Constable,NY,Malone,Franklin County,13973,84400,84700,85900,86900,87200,87100,87200,87500,88000,88700,89300,89300,87183.33
66928,21625,Cordova,MD,Easton,Talbot County,13974,251200,251900,253000,254600,256700,258700,259700,258800,256800,254400,252000,251000,254900.00
77259,44645,Marshallville,OH,Wooster,Wayne County,13975,139000,139600,140700,142100,143700,144800,145200,145200,144900,146300,149500,152200,144433.33
79678,49309,Bitely,MI,,Newaygo County,13976,45100,47100,49000,50600,52900,54200,53800,53000,53200,53700,54300,55000,51825.00
88389,69336,Bridgeport,NE,,Morrill County,13977,77200,79400,81600,83700,85500,87700,85400,79900,77700,80200,83300,85900,82291.67
97348,93601,Ahwahnee,CA,Madera,Madera County,13978,287000,288400,288700,290600,296100,303400,309300,314300,317500,318900,320000,321600,304650.00
99984,98828,Malaga,WA,Wenatchee,Chelan County,13979,257900,260300,262600,266800,272700,278400,283600,285600,284100,284900,288100,289100,276175.00
63701,14741,Great Valley,NY,Olean,Cattaraugus County,13980,119500,121600,122600,123800,125000,126300,127600,128900,129000,127600,125500,124200,125133.33
99710,98320,Brinnon,WA,,Jefferson County,13981,236200,235100,235900,236000,235800,238700,244800,249800,255000,261600,263700,262800,246283.33
64878,17047,Southwest Madison,PA,Harrisburg-Carlisle,Perry County,13982,153500,154600,156100,156800,157000,157600,158400,159800,161900,162300,161500,161300,158400.00
80244,50247,State Center,IA,Marshalltown,Marshall County,13983,116900,117300,117200,116800,116600,117900,118100,115200,113500,116300,120400,122400,117383.33
86562,64725,Archie,MO,Kansas City,Cass County,13984,146700,146800,146300,145200,144700,144800,145000,145400,147000,149300,150600,150800,146883.33
80767,51579,Woodbine,IA,Omaha-Council Bluffs,Harrison County,13985,106500,107000,107100,107300,107700,107900,109500,112100,114500,115800,117100,117900,110866.67
80952,52336,Springville,IA,Cedar Rapids,Linn County,13986,162800,161000,159700,158500,158100,158200,158100,159100,161600,164400,167000,169000,161458.33
91368,76366,Holliday,TX,Wichita Falls,Archer County,13987,103300,101000,99300,97900,96900,96400,97000,97700,97800,97100,96600,96400,98116.67
99278,97431,Dexter,OR,Eugene,Lane County,13988,333300,340200,346800,351500,353200,353700,357200,361900,364300,364100,361500,359000,353891.67
59226,3830,Wakefield,NH,,Carroll County,13989,243300,246200,247400,245500,241100,240000,242900,244100,244100,247300,252900,255700,245875.00
61872,10577,Purchase,NY,New York-Newark-Jersey City,Westchester County,13990,1044900,1048500,1055900,1078300,1102000,1104700,1098000,1099200,1105100,1115600,1126600,1126100,1092075.00
79448,48877,Riverdale,MI,Alma,Gratiot County,13991,73000,74300,74900,74600,74300,74800,77000,79700,82500,85000,86200,86300,78550.00
97372,93626,Friant,CA,Fresno,Fresno County,13992,424300,427000,427800,429500,431900,435900,437900,435400,431400,432400,434900,435700,432008.33
63373,14033,Colden,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,13993,194600,198200,202100,205500,207600,208300,209900,213300,215300,215200,215100,216100,208433.33
71582,31565,Waverly,GA,St. Marys,Camden County,13994,166000,164600,162600,161100,159900,159500,160900,162900,166400,172000,177400,179700,166083.33
81961,54896,Winter,WI,,Sawyer County,13995,94200,94900,96900,98200,100400,102500,105100,108100,110100,108900,107600,108000,102908.33
97256,93426,Bradley,CA,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,13996,414800,421400,426300,428800,428800,424900,421600,422400,423600,421100,415600,412400,421808.33
62831,12916,Moira,NY,Malone,Franklin County,13997,75600,77200,79200,79900,79800,80000,80100,80300,80800,81600,82300,82400,79933.33
70212,28772,Brevard,NC,Brevard,Transylvania County,13998,146100,145500,144700,144400,144200,143600,143700,143700,144700,146400,147700,148000,145225.00
78010,46172,Roachdale,IN,Indianapolis-Carmel-Anderson,Putnam County,13999,101600,104300,107600,110000,111600,112800,114200,115900,118000,119800,121400,122300,113291.67
82957,56586,Underwood,MN,Fergus Falls,Otter Tail County,14000,211900,210800,208900,207600,206600,206700,207900,210100,211800,213200,214400,214900,210400.00
417445,85145,Marana,AZ,Tucson,Pima County,14001,149900,151600,152300,153000,154100,156400,159400,161800,163600,165400,166900,167700,158508.33
63441,14139,Wales,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,14002,200800,202200,203600,203600,204100,206500,210000,213700,216700,219300,223300,227400,210933.33
70344,29163,Vance,SC,Orangeburg,Orangeburg County,14003,65800,67300,70200,72900,75100,76300,77400,77800,78200,79100,80000,80800,75075.00
97406,93667,Tollhouse,CA,Fresno,Fresno County,14004,263800,268600,271600,271800,271100,270500,270700,271100,270600,271300,273600,274900,270800.00
59019,3057,Mont Vernon,NH,Manchester-Nashua,Hillsborough County,14005,314900,317800,320900,321600,321400,322800,325600,328100,328300,328200,328600,329200,323950.00
81560,54112,Coleman,WI,Marinette,Marinette County,14006,98800,100600,102100,102900,103900,105600,107000,106800,107600,110500,113900,115800,106291.67
82533,55974,Spring Grove,MN,La Crosse-Onalaska,Houston County,14007,104300,104400,104500,105100,105900,106300,106600,107800,109200,110000,110700,111700,107208.33
63231,13673,Philadelphia,NY,Watertown-Fort Drum,Jefferson County,14008,117800,119000,119900,120500,120800,120600,120900,122800,123200,120300,116200,113400,119616.67
98212,95452,Kenwood,CA,Santa Rosa,Sonoma County,14009,1249500,1231400,1213100,1216000,1239000,1250600,1241700,1237300,1231200,1207900,1190100,1193400,1225100.00
63107,13420,Webb,NY,Utica-Rome,Herkimer County,14010,323000,324000,324600,326200,327600,326800,327200,330100,331600,330200,332200,336800,328358.33
66936,21635,Galena,MD,,Kent County,14011,220000,220700,221600,222400,223200,223500,224000,225200,226400,227200,227700,228100,224166.67
78856,47951,Kentland,IN,Chicago-Naperville-Elgin,Newton County,14012,83000,83300,84000,84800,85400,85300,85600,86700,87200,87500,87800,88200,85733.33
79557,49070,Martin,MI,Holland,Allegan County,14013,136100,138200,139400,140500,141500,142700,143700,144200,145200,146600,147200,147600,142741.67
70000,28521,Chinquapin,NC,,Duplin County,14014,96900,96600,96000,95300,94200,93700,93800,93600,93000,93500,95100,96300,94833.33
71248,30634,Dewy Rose,GA,,Elbert County,14015,108200,109100,109400,109100,110200,112000,113600,115100,116100,117800,119100,119700,113283.33
71708,31830,Warm Springs,GA,Atlanta-Sandy Springs-Roswell,Meriwether County,14016,117600,118400,118500,118000,118400,119200,119900,121400,123100,124100,124800,125500,120741.67
78338,46919,Converse,IN,Peru,Miami County,14017,83400,86600,89400,90500,91400,92200,92700,93500,94200,95500,97200,98500,92091.67
65095,17536,Colerain,PA,Lancaster,Lancaster County,14018,266900,268800,270100,269900,269100,269300,269300,268500,269100,271200,272500,272600,269775.00
77327,44807,Attica,OH,Tiffin,Seneca County,14019,78500,79300,80600,81400,81900,82500,83700,85300,86500,87400,88500,89400,83750.00
78876,47977,Remington,IN,Chicago-Naperville-Elgin,Jasper County,14020,111300,114400,116600,117900,119400,120400,121200,122900,124600,125600,126400,127100,120650.00
86901,65647,Exeter,MO,,Barry County,14021,100300,101700,103400,103900,103000,102600,103800,105300,106600,109000,112200,114000,105483.33
99220,97360,Mill City,OR,Albany,Linn County,14022,155900,155800,157600,160400,164700,168900,171700,173300,175200,179600,187900,195500,170541.67
68097,24324,Draper,VA,Blacksburg-Christiansburg-Radford,Pulaski County,14023,111700,113000,114300,114200,113600,112800,112100,111300,111800,113500,115000,115400,113225.00
84476,60424,Gardner,IL,Chicago-Naperville-Elgin,Grundy County,14024,132900,133200,133500,134000,134900,136300,137200,137600,138600,140600,142300,143100,137016.67
86665,65039,Hartsburg,MO,Columbia,Boone County,14025,186200,186300,187900,189700,191500,193600,195200,194300,194600,197700,200600,200700,193191.67
59274,3887,Middleton,NH,Boston-Cambridge-Newton,Strafford County,14026,189600,190500,191500,192100,193200,195200,197000,197900,199400,201500,201900,200600,195866.67
64093,15438,Washington,PA,Pittsburgh,Fayette County,14027,72100,73100,73900,73700,73700,73800,73500,74000,74600,75300,76800,78400,74408.33
76503,43071,Saint Louisville,OH,Columbus,Licking County,14028,145200,145400,145300,145100,145800,146500,146900,148100,150600,152800,154700,156200,148550.00
79868,49683,Thompsonville,MI,Traverse City,Benzie County,14029,124400,124400,124100,123900,124000,123800,124500,126600,128500,129700,130600,131000,126291.67
64804,16914,Springfield,PA,Sayre,Bradford County,14030,124700,125200,125300,125700,127400,129200,130500,130700,131200,132300,133300,133800,129108.33
68030,24176,Union Hall,VA,Roanoke,Franklin County,14031,440700,440700,440600,439500,438000,437800,438700,439200,442000,446400,449400,450300,441941.67
69709,28091,Lilesville,NC,,Anson County,14032,52700,52900,53100,53600,54400,55200,55500,56000,55500,53700,52700,53000,54025.00
79728,49410,Fountain,MI,Ludington,Mason County,14033,61800,64100,66600,67700,68600,70200,72200,73100,73300,73500,74300,74800,70016.67
58395,1515,East Brookfield,MA,Worcester,Worcester County,14034,231400,232200,233900,238100,242400,244300,245500,246200,246400,245900,245800,246800,241575.00
73308,35078,Harpersville,AL,Birmingham-Hoover,Shelby County,14035,161300,166300,170000,171900,173200,174400,175200,174900,174300,174400,174300,174200,172033.33
74318,37345,Huntland,TN,Tullahoma-Manchester,Franklin County,14036,81800,81500,81200,81400,81700,82200,83300,84100,85100,86800,89100,90700,84075.00
79627,49241,Hanover,MI,Jackson,Jackson County,14037,116400,118500,119300,120400,123700,128500,132800,136900,138600,137800,136800,137200,128908.33
87419,67030,Colwich,KS,Wichita,Sedgwick County,14038,165700,165900,165800,166100,166700,167700,168800,169500,169500,169700,170300,171000,168058.33
78257,46772,Monroe,IN,Decatur,Adams County,14039,139400,139100,139000,139800,141000,141700,142300,144200,146200,147000,147700,148700,143008.33
84396,60145,Kingston,IL,Chicago-Naperville-Elgin,DeKalb County,14040,181700,182200,182400,182500,184000,185800,186200,184600,184600,186200,188000,188600,184733.33
60019,5773,Wallingford,VT,Rutland,Rutland County,14041,170300,171300,171400,171100,171300,171600,171900,173000,175200,177000,177600,177500,173266.67
92441,78407,Corpus Christi,TX,Corpus Christi,Nueces County,14042,59800,61300,61900,62700,64100,64800,64600,65000,66400,68100,69200,69200,64758.33
63684,14722,Mayville,NY,Jamestown-Dunkirk-Fredonia,Chautauqua County,14043,508000,486600,464800,466400,476700,479800,478500,481200,482300,476400,473700,476900,479275.00
65281,17965,Port Carbon,PA,Pottsville,Schuylkill County,14044,60500,58800,56500,54800,54200,54000,53800,54200,54600,54300,54100,54300,55341.67
94332,83833,Harrison,ID,Coeur d'Alene,Kootenai County,14045,451600,461500,471500,476900,481800,487200,494500,501300,506900,512700,523300,531900,491758.33
63004,13164,Camillus,NY,Syracuse,Onondaga County,14046,168700,170400,172200,173200,174900,176700,177900,178200,179300,180800,180700,179400,176033.33
98847,96705,Hanapepe,HI,Kapaa,Kauai County,14047,444800,448000,451700,455000,458600,461600,463400,463500,463100,463800,466300,467700,458958.33
62677,12578,Pleasant Valley,NY,New York-Newark-Jersey City,Dutchess County,14048,269800,271400,272500,272900,274300,277400,280200,280700,280600,279800,280000,281200,276733.33
67336,22637,Gore,VA,Winchester,Frederick County,14049,261500,262400,262500,262100,259800,254500,250000,251000,254400,256000,256300,257700,257350.00
73340,35135,Riverside,AL,Birmingham-Hoover,Saint Clair County,14050,183200,185600,187300,188400,190600,191000,189500,188200,189400,191600,192600,192000,189116.67
74880,38568,Hilham,TN,Cookeville,Overton County,14051,77300,78400,79800,81800,82800,81900,81300,81600,81500,81600,82500,83700,81183.33
79290,48628,Hope,MI,Midland,Midland County,14052,120600,118200,116100,115600,116600,117600,119000,120000,119600,118900,119400,119900,118458.33
58841,2650,Chatham,MA,Barnstable Town,Barnstable County,14053,962400,976500,995300,1006600,1011000,1019400,1034400,1045100,1047000,1052900,1055500,1056700,1021900.00
66218,20117,Middleburg,VA,Washington-Arlington-Alexandria,Loudoun County,14054,689900,703100,708300,708200,707600,707500,708800,712700,715800,715000,713100,712200,708516.67
67326,22610,Bentonville,VA,Washington-Arlington-Alexandria,Warren County,14055,231400,231600,231500,230300,229500,230300,231900,233900,235300,235800,234500,232400,232366.67
77879,45873,Oakwood,OH,,Paulding County,14056,22200,22700,23000,23500,23900,24600,25300,26100,26900,27800,28800,29400,25350.00
87765,67851,Holcomb,KS,Garden City,Finney County,14057,152800,153600,154600,155000,154500,153700,153600,154100,155000,156500,158300,159700,155116.67
94918,85342,Peoria,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,14058,236300,238200,238400,238800,239700,241600,244300,245100,243900,242300,241000,240000,240800.00
60719,7606,South Hackensack,NJ,New York-Newark-Jersey City,Bergen County,14059,396900,402400,405100,405700,406000,407400,409400,411900,415600,419700,422000,422300,410366.67
62427,12149,Richmondville,NY,Albany-Schenectady-Troy,Schoharie County,14060,131300,131900,131900,131900,132200,132800,133400,134200,135300,136600,137500,138200,133933.33
74038,36767,Orrville,AL,Selma,Dallas County,14061,32600,33900,35700,36800,37400,37900,38900,39800,40500,41200,42100,42600,38283.33
85558,62548,Mount Pulaski,IL,Lincoln,Logan County,14062,78300,80100,81700,82100,81400,80600,80900,82200,83200,84000,84700,85200,82033.33
87082,66073,Perry,KS,Topeka,Jefferson County,14063,143400,143600,144000,144000,143200,142100,141400,141900,143100,144100,144700,145300,143400.00
63109,13424,Oriskany,NY,Utica-Rome,Oneida County,14064,137200,138600,139900,140900,141200,141200,141100,140500,139500,138700,138300,138100,139600.00
80876,52206,Atkins,IA,Cedar Rapids,Benton County,14065,221400,222500,223500,224600,225800,226900,228900,232300,234800,235500,236700,238600,229291.67
86762,65284,Sturgeon,MO,Columbia,Boone County,14066,120200,119300,118800,117900,117500,118200,119800,121800,123700,124800,125500,125700,121100.00
92283,78147,Poth,TX,San Antonio-New Braunfels,Wilson County,14067,140300,139500,139900,140700,140300,139500,139200,138900,139900,143000,146300,148200,141308.33
82893,56511,Audubon,MN,,Becker County,14068,278900,280200,282200,284200,285900,288400,290900,292000,294300,298100,301900,304300,290108.33
87093,66088,Valley Falls,KS,Topeka,Jefferson County,14069,95500,96700,99000,100500,100300,99400,99100,99500,100500,102900,105600,107800,100566.67
59047,3216,Andover,NH,Concord,Merrimack County,14070,206500,209700,211700,213800,216100,218500,220500,223400,226700,229600,231400,232500,220033.33
60762,7711,Ocean,NJ,New York-Newark-Jersey City,Monmouth County,14071,867000,890800,917400,939100,959700,978800,984400,980600,977700,978500,982600,992000,954050.00
80810,52045,Epworth,IA,Dubuque,Dubuque County,14072,163300,163400,163700,164200,165300,165900,166100,166200,167100,169500,172300,173800,166733.33
64455,16120,Little Beaver,PA,New Castle,Lawrence County,14073,138200,137600,135500,135400,138500,140300,139400,139500,140600,141800,143800,145500,139675.00
74171,37095,Liberty,TN,,Dekalb County,14074,116300,120100,123200,124200,125000,126000,127200,129800,133000,135500,136400,137200,127825.00
78169,46539,Mentone,IN,Warsaw,Kosciusko County,14075,93600,95900,98000,99700,100800,101500,102600,104300,106700,109600,112700,114300,103308.33
63607,14560,Springwater,NY,Rochester,Livingston County,14076,119000,120700,123000,124700,124800,124800,125000,125300,124800,123100,120600,119000,122900.00
65180,17772,Lewis,PA,Sunbury,Northumberland County,14077,155900,157000,157500,158400,158900,158400,158700,160200,161400,162600,164400,165500,159908.33
81338,53507,Barneveld,WI,Madison,Iowa County,14078,210000,209100,209900,210900,212800,214200,217200,222300,226600,228800,231700,233200,218891.67
85181,61833,Tilton,IL,Danville,Vermilion County,14079,51200,51000,50800,50900,50800,50800,50700,50100,50100,51100,52200,52800,51041.67
61037,8310,Buena Vista,NJ,Atlantic City-Hammonton,Atlantic County,14080,154400,157300,159800,159300,158100,157700,157800,157300,156600,155600,155400,156500,157150.00
63678,14716,Brocton,NY,Jamestown-Dunkirk-Fredonia,Chautauqua County,14081,75800,73800,73100,72800,72600,72300,71900,71800,71500,70400,69600,69500,72091.67
85898,63060,Lonedell,MO,St. Louis,Franklin County,14082,139200,142000,144200,145900,147900,150400,152700,154900,157500,160200,162300,163600,151733.33
87393,66967,Smith Center,KS,,Smith County,14083,54500,52400,50400,49600,49400,48700,48200,48300,48400,48500,48300,47900,49550.00
89633,72562,Newark,AR,Batesville,Independence County,14084,77200,77700,77800,76900,76100,75600,75700,76000,76800,77500,78000,78100,76950.00
62811,12870,Schroon,NY,,Essex County,14085,181600,181800,181600,182700,184500,186000,187200,188300,189100,189300,189200,190100,185950.00
63801,14879,Bath,NY,Corning,Steuben County,14086,90100,90300,90100,90400,90700,90800,91000,91500,91600,90600,89500,89100,90475.00
76181,42020,Almo,KY,Murray,Calloway County,14087,131000,131200,131600,132300,132200,131900,131700,131600,132400,134300,136700,137900,132900.00
63311,13812,Nichols,NY,Binghamton,Tioga County,14088,99600,100500,102600,104100,105100,105400,105500,105700,106000,106600,107300,108100,104708.33
88387,69334,Bayard,NE,,Morrill County,14089,69700,72200,74500,76400,78100,79200,81200,84200,87500,90200,92300,93600,81591.67
60006,5759,Clarendon,VT,Rutland,Rutland County,14090,173600,174800,175900,176800,177800,178000,178100,179500,181700,183100,184200,185100,179050.00
63729,14782,Charlotte,NY,Jamestown-Dunkirk-Fredonia,Chautauqua County,14091,78700,81000,83800,83800,81900,79800,78700,79100,78900,77400,76000,76400,79625.00
79390,48815,Clarksville,MI,Ionia,Ionia County,14092,154600,158900,164300,167400,167700,166600,166800,168100,167900,166600,165700,165500,165008.33
63572,14516,Rose,NY,Rochester,Wayne County,14093,89900,89600,89600,90100,90700,91300,92000,92300,92500,93300,94700,95900,91825.00
